player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url

255475,/player/255475/antony-matheus-dos-santos/230009,23,9,2023-01-13,Antony,Antony Matheus dos Santos,"RW, RM",82,88,49000000,130000,22,2000-02-24,172,63,13,Premier League,1,11,Manchester United,RM,21,,2022-09-01,2027,54,Brazil,,,,Left,2,5,3,High/High,Normal (170-185),Yes,102900000,"#Speedster, #Acrobat","Early Crosser, Finesse Shot, Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",90,75,75,86,46,70,79,76,45,76,67,85,84,74,62,88,92,88,92,77,85,75,57,81,62,78,79,50,76,79,66,82,49,45,31,9,10,14,8,13,,75+3,75+3,75+3,82,80,80,80,82,80+3,80+3,80+3,81+3,74+3,74+3,74+3,81+3,67+3,64+3,64+3,64+3,67+3,63+3,55+3,55+3,55+3,63+3,18+3,https://cdn.sofifa.net/players/255/475/23_120.png

256630,/player/256630/florian-wirtz/230009,23,9,2023-01-13,F. Wirtz,Florian Richard Wirtz,"CAM, CM",82,91,66000000,38000,19,2003-05-03,176,72,19,Bundesliga,1,32,Bayer 04 Leverkusen,SUB,27,,2020-01-31,2027,21,Germany,,,,Right,4,4,2,High/Medium,Normal (170-185),Yes,125400000,#Dribbler,"Flair, Playmaker (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",78,73,80,86,51,60,77,78,39,82,68,86,76,54,82,88,76,79,85,80,82,67,52,79,50,70,63,45,78,85,60,80,55,57,44,14,14,13,6,10,,73+2,73+2,73+2,81,80,80,80,81,82+2,82+2,82+2,82+2,79+2,79+2,79+2,82+2,69+2,68+2,68+2,68+2,69+2,65+2,56+2,56+2,56+2,65+2,19+2,https://cdn.sofifa.net/players/256/630/23_120.png

120533,/player/120533/kepler-laveran-lima-ferreira/230009,23,9,2023-01-13,Pepe,Kléper Laveran de Lima Ferreira,CB,81,81,4600000,12000,39,1983-02-26,188,79,308,Liga Portugal,1,236,Porto,RCB,3,,2019-01-08,2023,38,Portugal,1354,RCB,3,Right,3,2,4,Medium/High,Lean (185+),Yes,9200000,,"Dives Into Tackles (AI), Leadership",77,51,60,61,81,87,46,46,81,73,23,58,44,47,75,60,75,78,62,81,48,63,89,82,86,56,94,80,40,48,57,80,83,81,80,8,15,5,9,10,,61+3,61+3,61+3,59,60,60,60,59,60+3,60+3,60+3,62+3,66+3,66+3,66+3,62+3,73+3,77+3,77+3,77+3,73+3,75+3,81,81,81,75+3,18+3,https://cdn.sofifa.net/players/120/533/23_120.png

164835,/player/164835/lukasz-fabianski/230009,23,9,2023-01-13,Ł. Fabiański,Łukasz Fabiański,GK,81,81,2900000,39000,37,1985-04-18,190,83,13,Premier League,1,19,West Ham United,GK,1,,2018-06-20,2023,37,Poland,,,,Right,2,1,2,Medium/Medium,Normal (185+),Yes,5500000,,GK Long Throw,,,,,,,14,13,11,32,17,14,18,12,50,22,50,47,53,74,44,53,69,25,65,20,43,16,15,57,22,63,14,12,13,81,82,71,82,81,49,30+2,30+2,30+2,29,31,31,31,29,34+2,34+2,34+2,31+2,34+2,34+2,34+2,31+2,26+2,31+2,31+2,31+2,26+2,25+2,27+2,27+2,27+2,25+2,80+1,https://cdn.sofifa.net/players/164/835/23_120.png

169416,/player/169416/carlos-vela/230009,23,9,2023-01-13,C. Vela,Carlos Alberto Vela Garrido,"RW, LW, CAM",81,81,16000000,14000,33,1989-03-01,177,77,39,Major League Soccer,1,112996,Los Angeles FC,RW,10,,2018-01-01,2023,83,Mexico,,,,Left,2,4,3,High/Low,Normal (170-185),Yes,24000000,,"Injury Prone, Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",77,79,76,83,30,64,76,80,67,78,82,83,84,71,65,84,79,76,79,81,83,76,67,62,67,81,57,32,82,81,72,82,31,19,14,8,14,8,13,10,,78+3,78+3,78+3,81,81,81,81,81,80+1,80+1,80+1,79+2,72+3,72+3,72+3,79+2,56+3,54+3,54+3,54+3,56+3,52+3,45+3,45+3,45+3,52+3,19+3,https://cdn.sofifa.net/players/169/416/23_120.png

172871,/player/172871/jan-vertonghen/230009,23,9,2023-01-13,J. Vertonghen,Jan Bert Lieve Vertonghen,CB,81,81,7000000,21000,35,1987-04-24,189,89,4,Jupiler Pro League,1,229,Anderlecht,LCB,14,,2022-09-02,2024,7,Belgium,1325,LCB,5,Left,3,3,3,Medium/Medium,Normal (185+),Yes,10500000,,"Power Free-Kick, Leadership, Early Crosser, Long Passer (AI)",68,62,72,67,83,78,70,54,78,76,52,64,66,70,74,70,67,69,56,81,60,80,89,72,80,66,80,79,56,66,66,81,84,84,85,6,10,9,12,7,,68+3,68+3,68+3,66,67,67,67,66,67+3,67+3,67+3,68+3,71+3,71+3,71+3,68+3,76+3,78+3,78+3,78+3,76+3,77+3,81,81,81,77+3,17+3,https://cdn.sofifa.net/players/172/871/23_120.png

173426,/player/173426/simon-mignolet/230009,23,9,2023-01-13,S. Mignolet,Simon Luc Hildebert Mignolet,GK,81,81,4400000,26000,34,1988-03-06,193,87,4,Jupiler Pro League,1,231,Club Brugge,GK,22,,2019-08-05,2026,7,Belgium,1325,SUB,12,Right,3,1,3,Medium/Medium,Normal (185+),Yes,6200000,,"Leadership, Team Player, Comes For Crosses, Saves with Feet",,,,,,,11,11,16,50,16,14,16,12,40,26,50,52,34,77,52,56,69,31,72,16,34,21,14,43,41,61,7,14,16,80,77,74,83,85,51,32+3,32+3,32+3,30,33,33,33,30,34+3,34+3,34+3,32+3,35+3,35+3,35+3,32+3,29+3,33+3,33+3,33+3,29+3,29+3,29+3,29+3,29+3,29+3,80+1,https://cdn.sofifa.net/players/173/426/23_120.png

178005,/player/178005/rui-pedro-dos-santos-patricio/230009,23,9,2023-01-13,Rui Patrício,Rui Pedro dos Santos Patrício,GK,81,81,4400000,55000,34,1988-02-15,190,84,31,Serie A,1,52,Roma,GK,1,,2021-07-13,2024,38,Portugal,1354,GK,1,Left,2,1,3,Medium/Medium,Normal (185+),Yes,7500000,,"Solid Player, Cautious With Crosses",,,,,,,12,12,11,34,16,20,10,16,32,25,53,57,61,76,54,58,79,45,77,11,37,23,13,64,32,66,14,13,11,80,79,77,79,81,55,32+3,32+3,32+3,32,34,34,34,32,36+3,36+3,36+3,34+3,35+3,35+3,35+3,34+3,30+3,33+3,33+3,33+3,30+3,29+3,30+3,30+3,30+3,29+3,79+2,https://cdn.sofifa.net/players/178/005/23_120.png

178086,/player/178086/antonio-adan-garrido/230009,23,9,2023-01-13,Adán,Antonio Adán Garrido,GK,81,81,2900000,9000,35,1987-05-13,190,94,308,Liga Portugal,1,237,Sporting CP,GK,1,,2020-08-21,2024,45,Spain,,,,Left,3,1,2,Medium/Medium,Normal (185+),Yes,5800000,,Comes For Crosses,,,,,,,12,11,23,34,15,12,11,12,43,15,56,54,55,76,51,59,71,32,77,12,41,20,11,42,25,63,20,14,18,79,82,78,83,80,55,31+2,31+2,31+2,27,29,29,29,27,30+2,30+2,30+2,29+2,31+2,31+2,31+2,29+2,28+2,32+2,32+2,32+2,28+2,29+2,32+2,32+2,32+2,29+2,80+1,https://cdn.sofifa.net/players/178/086/23_120.png

178562,/player/178562/ever-banega/230009,23,9,2023-01-13,É. Banega,Éver Maximiliano David Banega,"CM, CDM, CAM",81,81,12000000,47000,34,1988-06-29,176,78,350,Pro League,1,111674,Al Shabab,LDM,10,,2020-08-22,2023,52,Argentina,,,,Right,4,4,3,Medium/Medium,Normal (170-185),Yes,20400000,,"Flair, Long Passer (AI), Playmaker (AI), Outside Foot Shot",57,74,83,82,75,72,80,71,55,83,65,81,83,77,86,85,60,55,79,79,80,77,49,73,70,79,83,77,75,85,70,80,78,77,74,13,8,7,7,10,,73+3,73+3,73+3,77,77,77,77,77,80+1,80+1,80+1,78+3,81,81,81,78+3,76+3,80+1,80+1,80+1,76+3,74+3,74+3,74+3,74+3,74+3,17+3,https://cdn.sofifa.net/players/178/562/23_120.png

179813,/player/179813/edinson-cavani/230009,23,9,2023-01-13,E. Cavani,Edinson Roberto Cavani Gómez,ST,81,81,11000000,37000,35,1987-02-14,185,77,53,La Liga,1,461,Valencia,ST,7,,2022-08-29,2024,60,Uruguay,,,,Right,4,3,4,High/High,Unique,Yes,23100000,,"Injury Prone, Power Header",61,83,68,72,51,73,65,85,85,72,86,70,76,74,52,76,58,63,63,85,57,86,87,58,75,73,81,54,91,73,84,82,45,48,39,12,5,13,13,10,,80+1,80+1,80+1,74,77,77,77,74,74+3,74+3,74+3,72+3,69+3,69+3,69+3,72+3,60+3,62+3,62+3,62+3,60+3,59+3,62+3,62+3,62+3,59+3,18+3,https://cdn.sofifa.net/players/179/813/23_120.png

187598,/player/187598/rafael-toloi/230009,23,9,2023-01-13,Rafael Tolói,Rafael Tolói,CB,81,81,17500000,55000,31,1990-10-10,185,75,31,Serie A,1,39,Atalanta,RCB,2,,2015-08-26,2024,27,Italy,1343,RCB,22,Right,3,2,2,Medium/High,Normal (185+),No,29800000,,Leadership,67,52,59,65,83,82,44,40,83,69,30,58,41,70,68,70,64,70,61,83,66,75,76,82,82,62,82,81,40,50,64,86,81,85,82,11,12,16,16,8,,62+2,62+2,62+2,59,60,60,60,59,61+2,61+2,61+2,61+2,66+2,66+2,66+2,61+2,73+2,77+2,77+2,77+2,73+2,75+2,81,81,81,75+2,20+2,https://cdn.sofifa.net/players/187/598/23_120.png

188152,/player/188152/oscar-dos-santos-emboaba/230009,23,9,2023-01-13,Oscar,Oscar dos Santos Emboaba Júnior,"CAM, CM, LW",81,81,25000000,28000,30,1991-09-09,179,70,2012,Super League,1,112540,Shanghai SIPG,RES,8,,2017-01-01,2024,54,Brazil,,,,Right,3,4,3,High/Medium,Lean (170-185),Yes,38800000,#Acrobat,"Solid Player, Long Passer (AI), Outside Foot Shot, Technical Dribbler (AI)",79,78,82,83,59,67,81,77,59,85,72,81,77,78,84,83,82,76,92,77,84,80,76,84,60,82,60,52,81,78,70,79,66,59,55,12,10,15,12,12,,77+3,77+3,77+3,81,80,80,80,81,81,81,81,81,79+2,79+2,79+2,81,72+3,71+3,71+3,71+3,72+3,69+3,63+3,63+3,63+3,69+3,19+3,https://cdn.sofifa.net/players/188/152/23_120.png

189242,/player/189242/philippe-coutinho-correia/230009,23,9,2023-01-13,Coutinho,Philippe Coutinho Correia,"CAM, LW, CM",81,81,25000000,95000,30,1992-06-12,172,68,13,Premier League,1,2,Aston Villa,SUB,23,,2022-07-01,2026,54,Brazil,,,,Right,4,5,4,Medium/Low,Normal (170-185),Yes,47500000,#Acrobat,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",62,77,81,86,52,57,77,75,48,82,78,85,86,82,77,87,74,53,91,80,92,77,58,64,52,84,59,49,80,83,72,79,55,54,47,12,7,9,14,6,,74+3,74+3,74+3,80,79,79,79,80,81,81,81,79+2,78+3,78+3,78+3,79+2,66+3,66+3,66+3,66+3,66+3,62+3,56+3,56+3,56+3,62+3,17+3,https://cdn.sofifa.net/players/189/242/23_120.png

190941,/player/190941/lukas-hradecky/230009,23,9,2023-01-13,L. Hrádecký,Lukáš Hrádecký,GK,81,81,13000000,46000,32,1989-11-24,192,85,19,Bundesliga,1,32,Bayer 04 Leverkusen,GK,1,,2018-07-01,2026,17,Finland,1334,GK,1,Right,3,1,3,Medium/Medium,Normal (185+),Yes,22100000,,"Leadership, Team Player, Saves with Feet",,,,,,,11,11,11,30,9,10,11,15,33,20,38,44,43,81,39,49,69,34,55,14,31,18,9,53,20,45,10,10,13,83,77,65,79,86,40,27+3,27+3,27+3,26,28,28,28,26,30+3,30+3,30+3,28+3,31+3,31+3,31+3,28+3,25+3,28+3,28+3,28+3,25+3,25+3,25+3,25+3,25+3,25+3,80+1,https://cdn.sofifa.net/players/190/941/23_120.png

192366,/player/192366/nicolas-otamendi/230009,23,9,2023-01-13,N. Otamendi,Nicolás Hernán Gonzalo Otamendi,CB,81,81,8500000,18000,34,1988-02-12,182,78,308,Liga Portugal,1,234,Benfica,LCB,30,,2020-09-29,2023,52,Argentina,1369,LCB,19,Right,3,2,3,Medium/High,Normal (170-185),Yes,17000000,,"Solid Player, Dives Into Tackles (AI), Leadership, Power Header",64,57,64,59,83,84,52,54,79,73,57,51,50,39,72,66,63,65,58,80,58,69,90,83,82,56,90,84,48,62,45,79,84,83,80,12,5,8,11,12,,64+3,64+3,64+3,60,62,62,62,60,62+3,62+3,62+3,63+3,69+3,69+3,69+3,63+3,73+3,78+3,78+3,78+3,73+3,75+3,81,81,81,75+3,18+3,https://cdn.sofifa.net/players/192/366/23_120.png

192883,/player/192883/henrikh-mkhitaryan/230009,23,9,2023-01-13,H. Mkhitaryan,Henrikh Mkhitaryan,"CAM, CM",81,81,16000000,74000,33,1989-01-21,177,75,31,Serie A,1,44,Inter,LCM,22,,2022-07-01,2024,3,Armenia,,,,Right,5,4,3,Medium/Low,Normal (170-185),Yes,26400000,,"Finesse Shot, Flair, Outside Foot Shot",82,79,78,83,56,72,77,78,68,79,79,82,81,66,71,84,86,79,84,82,83,84,66,80,69,77,72,60,82,84,72,84,51,53,55,5,11,14,5,7,,79+2,79+2,79+2,81,81,81,81,81,81,81,81,81,78+3,78+3,78+3,81,71+3,69+3,69+3,69+3,71+3,69+3,63+3,63+3,63+3,69+3,16+3,https://cdn.sofifa.net/players/192/883/23_120.png

193105,/player/193105/alphonse-areola/230009,23,9,2023-01-13,A. Areola,Alphonse Areola,GK,81,82,20000000,64000,29,1993-02-27,195,94,13,Premier League,1,19,West Ham United,SUB,13,,2022-07-01,2027,18,France,1335,SUB,23,Right,3,1,2,Medium/Medium,Unique,Yes,39500000,,Comes For Crosses,,,,,,,20,19,14,48,16,15,16,16,55,22,56,54,58,74,58,58,72,38,80,14,26,23,17,59,25,64,13,18,12,85,79,77,78,84,55,34+2,34+2,34+2,33,35,35,35,33,38+2,38+2,38+2,36+2,39+2,39+2,39+2,36+2,31+2,36+2,36+2,36+2,31+2,30+2,31+2,31+2,31+2,30+2,80+2,https://cdn.sofifa.net/players/193/105/23_120.png

194404,/player/194404/norberto-murara-neto/230009,23,9,2023-01-13,Neto,Norberto Murara Neto,GK,81,81,13000000,47000,32,1989-07-19,190,84,13,Premier League,1,1943,AFC Bournemouth,GK,13,,2022-08-07,2023,54,Brazil,,,,Right,2,1,2,Medium/Medium,Lean (185+),Yes,26000000,,,,,,,,,11,15,14,36,12,19,12,13,41,24,56,52,59,77,49,58,83,40,61,20,40,15,11,42,22,64,17,14,15,82,78,77,78,80,54,32+2,32+2,32+2,31,32,32,32,31,33+2,33+2,33+2,32+2,33+2,33+2,33+2,32+2,29+2,32+2,32+2,32+2,29+2,28+2,29+2,29+2,29+2,28+2,79+2,https://cdn.sofifa.net/players/194/404/23_120.png

198141,/player/198141/marc-bartra-aregall/230009,23,9,2023-01-13,Marc Bartra,Marc Bartra Aregall,CB,81,81,17500000,44000,31,1991-01-15,184,73,68,Super Lig,1,436,Trabzonspor,RCB,3,,2022-08-15,2025,45,Spain,,,,Right,3,3,3,High/Medium,Lean (170-185),Yes,33300000,,"Dives Into Tackles (AI), Long Shot Taker (AI)",71,61,73,73,81,76,57,55,79,81,43,70,66,51,79,78,70,72,69,82,71,73,89,69,77,68,77,83,61,76,52,76,79,81,82,10,15,13,12,8,,69+3,69+3,69+3,70,71,71,71,70,73+3,73+3,73+3,71+3,76+3,76+3,76+3,71+3,76+3,79+2,79+2,79+2,76+3,77+3,80+1,80+1,80+1,77+3,19+3,https://cdn.sofifa.net/players/198/141/23_120.png

198950,/player/198950/pablo-sarabia-garcia/230009,23,9,2023-01-13,Pablo Sarabia,Pablo Sarabia García,"RW, CAM, LW",81,81,25000000,95000,30,1992-05-11,174,70,16,Ligue 1,1,73,Paris Saint Germain,SUB,19,,2019-07-02,2024,45,Spain,1362,SUB,22,Left,4,4,2,High/Medium,Lean (170-185),Yes,46300000,,"Solid Player, Outside Foot Shot, Technical Dribbler (AI)",73,76,82,82,57,59,81,78,61,84,64,83,84,74,79,84,74,73,81,79,80,75,31,71,59,77,49,58,81,83,72,76,60,54,49,16,7,15,6,14,,76+2,76+2,76+2,81,80,80,80,81,81,81,81,80+1,79+2,79+2,79+2,80+1,70+2,68+2,68+2,68+2,70+2,67+2,59+2,59+2,59+2,67+2,18+2,https://cdn.sofifa.net/players/198/950/23_120.png

199304,/player/199304/danilo-luiz-da-silva/230009,23,9,2023-01-13,Danilo,Danilo Luiz da Silva,"RB, CB",81,81,22000000,100000,30,1991-07-15,184,78,31,Serie A,1,45,Juventus,RB,6,,2019-08-07,2024,54,Brazil,,,,Right,4,3,2,Medium/High,Lean (170-185),Yes,37400000,,"Solid Player, Leadership",73,67,73,74,82,78,76,59,79,77,69,73,73,73,74,79,67,77,62,79,65,82,75,77,79,69,78,83,69,64,67,81,83,83,81,14,5,15,14,5,,73+2,73+2,73+2,72,72,72,72,72,72+2,72+2,72+2,73+2,75+2,75+2,75+2,73+2,79+2,79+2,79+2,79+2,79+2,79+2,81,81,81,79+2,17+2,https://cdn.sofifa.net/players/199/304/23_120.png

199503,/player/199503/granit-xhaka/230009,23,9,2023-01-13,G. Xhaka,Granit Xhaka,"CDM, CM",81,81,22000000,90000,29,1992-09-27,185,82,13,Premier League,1,1,Arsenal,LCM,34,,2016-07-01,2024,47,Switzerland,,,,Left,3,3,3,Medium/Medium,Normal (185+),Yes,41800000,,"Power Free-Kick, Dives Into Tackles (AI), Long Passer (AI), Playmaker (AI)",49,72,80,71,72,81,73,65,62,85,50,70,76,77,85,82,48,50,49,74,61,90,33,85,79,78,91,71,72,78,65,69,73,74,70,7,8,11,7,13,,71+3,71+3,71+3,71,73,73,73,71,74+3,74+3,74+3,73+3,79+2,79+2,79+2,73+3,73+3,79+2,79+2,79+2,73+3,72+3,73+3,73+3,73+3,72+3,16+3,https://cdn.sofifa.net/players/199/503/23_120.png

200610,/player/200610/kevin-volland/230009,23,9,2023-01-13,K. Volland,Kevin Volland,"ST, CAM, CF",81,81,25500000,70000,29,1992-07-30,174,85,16,Ligue 1,1,69,Monaco,SUB,31,,2020-09-02,2024,21,Germany,,,,Left,4,3,2,High/High,Stocky (170-185),Yes,48500000,#Strength,"Solid Player, Outside Foot Shot",71,84,79,80,46,84,78,83,76,80,85,80,79,80,74,80,70,71,73,83,79,87,76,85,86,84,80,45,85,81,72,84,36,50,38,8,7,9,7,12,,81,81,81,80,81,81,81,80,80+1,80+1,80+1,79+2,77+2,77+2,77+2,79+2,65+2,66+2,66+2,66+2,65+2,62+2,60+2,60+2,60+2,62+2,17+2,https://cdn.sofifa.net/players/200/610/23_120.png

202477,/player/202477/gerard-deulofeu-lazaro/230009,23,9,2023-01-13,Deulofeu,Gerard Deulofeu Lázaro,"CF, ST",81,81,26500000,28000,28,1994-03-13,177,73,31,Serie A,1,55,Udinese,RS,10,,2021-01-30,2024,45,Spain,,,,Right,4,4,3,High/Medium,Normal (170-185),Yes,45100000,"#Speedster, #Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",90,80,76,86,30,66,74,80,40,81,75,87,80,77,66,84,90,90,92,78,89,80,34,75,67,80,59,25,79,76,77,77,34,30,22,12,16,14,11,11,,77+3,77+3,77+3,82-1,81,81,81,82-1,81,81,81,81,73+3,73+3,73+3,81,60+3,56+3,56+3,56+3,60+3,55+3,44+3,44+3,44+3,55+3,20+3,https://cdn.sofifa.net/players/202/477/23_120.png

204923,/player/204923/marcel-sabitzer/230009,23,9,2023-01-13,M. Sabitzer,Marcel Sabitzer,"CM, CDM, CAM",81,81,25500000,72000,28,1994-03-17,178,76,19,Bundesliga,1,21,FC Bayern München,SUB,18,,2021-08-30,2025,4,Austria,1322,LF,9,Right,4,3,3,Medium/Medium,Normal (170-185),Yes,42100000,,"Injury Prone, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",69,80,80,79,69,76,74,78,60,83,81,79,76,78,81,82,73,66,74,80,77,85,69,80,75,84,75,67,74,80,72,79,73,72,65,11,13,14,15,13,,77+3,77+3,77+3,78,78,78,78,78,79+2,79+2,79+2,78+3,80+1,80+1,80+1,78+3,74+3,76+3,76+3,76+3,74+3,73+3,71+3,71+3,71+3,73+3,20+3,https://cdn.sofifa.net/players/204/923/23_120.png

205569,/player/205569/james-ward-prowse/230009,23,9,2023-01-13,J. Ward-Prowse,James Ward-Prowse,CM,81,81,27500000,69000,27,1994-11-01,173,66,13,Premier League,1,17,Southampton,RDM,8,,2011-06-01,2026,14,England,,,,Right,3,3,2,High/High,Normal (170-185),Yes,52300000,"#Engine, #Crosser, #FK Specialist","Solid Player, Early Crosser, Long Passer (AI), Long Shot Taker (AI), Team Player",59,73,86,77,67,73,90,70,57,85,51,74,93,94,84,81,66,54,75,75,76,81,65,91,64,79,76,67,68,82,77,79,64,74,65,12,12,10,15,15,,71+2,71+2,71+2,75,74,74,74,75,77+2,77+2,77+2,77+2,80+1,80+1,80+1,77+2,75+2,76+2,76+2,76+2,75+2,73+2,68+2,68+2,68+2,73+2,20+2,https://cdn.sofifa.net/players/205/569/23_120.png

205678,/player/205678/edin-visca/230009,23,9,2023-01-13,E. Višća,Edin Višća,"RM, RW",81,81,20500000,48000,32,1990-02-17,172,63,68,Super Lig,1,436,Trabzonspor,RES,7,,2022-01-12,2025,8,Bosnia and Herzegovina,,,,Right,4,4,2,High/Medium,Lean (170-185),No,39000000,,"Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI), Outside Foot Shot, Team Player",87,78,78,82,47,63,82,77,45,79,74,80,77,68,71,81,88,86,89,74,91,80,71,82,58,77,52,51,80,79,77,81,55,40,40,8,14,14,12,16,,75+2,75+2,75+2,81,79,79,79,81,79+2,79+2,79+2,80+1,75+2,75+2,75+2,80+1,68+2,63+2,63+2,63+2,68+2,64+2,54+2,54+2,54+2,64+2,19+2,https://cdn.sofifa.net/players/205/678/23_120.png

205686,/player/205686/teji-savanier/230009,23,9,2023-01-13,T. Savanier,Téji Tedy Savanier,"CAM, CM",81,81,25000000,33000,30,1991-12-22,172,69,16,Ligue 1,1,70,Montpellier,CAM,11,,2019-07-02,2026,18,France,,,,Right,5,4,2,High/Medium,Normal (170-185),No,47500000,,"Leadership, Flair, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",64,76,84,83,69,68,84,74,47,84,68,82,83,82,84,83,68,61,85,79,90,79,32,77,62,81,83,78,76,85,77,85,67,71,69,12,11,15,10,10,,73+2,73+2,73+2,79,78,78,78,79,81,81,81,79+2,81,81,81,79+2,76+2,78+2,78+2,78+2,76+2,73+2,69+2,69+2,69+2,73+2,18+2,https://cdn.sofifa.net/players/205/686/23_120.png

205988,/player/205988/luke-shaw/230009,23,9,2023-01-13,L. Shaw,Luke Shaw,LB,81,82,27500000,115000,26,1995-07-12,181,75,13,Premier League,1,11,Manchester United,LB,23,,2014-06-27,2024,14,England,1318,LB,3,Left,2,3,2,Medium/Medium,Stocky (170-185),Yes,54300000,,"Injury Prone, Early Crosser",76,56,80,79,80,80,83,46,76,84,63,78,85,62,74,83,74,77,70,76,78,76,83,74,80,56,85,81,78,80,38,84,80,82,78,10,12,13,7,7,,71+2,71+2,71+2,75,74,74,74,75,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,80+2,80+2,80+2,80+2,80+2,79+2,80+2,80+2,80+2,79+2,17+2,https://cdn.sofifa.net/players/205/988/23_120.png

206511,/player/206511/maximilian-arnold/230009,23,9,2023-01-13,M. Arnold,Maximilian Arnold,"CDM, CM",81,82,25000000,55000,28,1994-05-27,184,74,19,Bundesliga,1,175,VfL Wolfsburg,CDM,27,,2011-10-10,2026,21,Germany,,,,Left,2,3,2,High/Medium,Normal (170-185),Yes,44400000,#Distance Shooter,"Power Free-Kick, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",65,80,78,78,77,75,69,75,58,81,84,78,83,81,83,82,63,66,68,82,67,88,61,81,73,87,77,80,76,78,59,79,78,80,74,11,9,11,10,10,,76+2,76+2,76+2,76,78,78,78,76,78+2,78+2,78+2,77+2,81+1,81+1,81+1,77+2,77+2,80+2,80+2,80+2,77+2,76+2,75+2,75+2,75+2,76+2,18+2,https://cdn.sofifa.net/players/206/511/23_120.png

206585,/player/206585/kepa-arrizabalaga/230009,23,9,2023-01-13,Kepa,Kepa Arrizabalaga Revuelta,GK,81,84,25500000,86000,27,1994-10-03,189,85,13,Premier League,1,5,Chelsea,GK,1,,2018-08-08,2025,45,Spain,,,,Right,4,1,2,Medium/Medium,Lean (185+),Yes,49100000,,"GK Long Throw, Saves with Feet",,,,,,,25,11,18,60,18,15,25,19,60,34,34,33,41,71,39,64,71,37,51,14,18,21,15,61,24,63,19,18,16,80,78,85,78,84,34,32+2,32+2,32+2,32,35,35,35,32,39+2,39+2,39+2,36+2,43+2,43+2,43+2,36+2,32+2,38+2,38+2,38+2,32+2,30+2,29+2,29+2,29+2,30+2,79+2,https://cdn.sofifa.net/players/206/585/23_120.png

207566,/player/207566/william-silva-de-carvalho/230009,23,9,2023-01-13,William Carvalho,William Silva de Carvalho,"CDM, CM",81,81,21500000,30000,30,1992-04-07,187,79,53,La Liga,1,449,Real Betis,LDM,14,,2018-07-13,2026,38,Portugal,1354,LCM,14,Right,4,3,2,High/Medium,Normal (185+),Yes,45200000,,"Long Passer (AI), Playmaker (AI)",43,66,78,75,76,83,68,64,70,83,50,79,82,50,82,81,41,44,45,75,42,71,63,81,89,67,76,80,73,80,60,86,78,75,71,6,6,5,14,14,,70+2,70+2,70+2,70,72,72,72,70,74+2,74+2,74+2,73+2,79+2,79+2,79+2,73+2,73+2,79+2,79+2,79+2,73+2,72+2,76+2,76+2,76+2,72+2,17+2,https://cdn.sofifa.net/players/207/566/23_120.png

