player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
265865,/player/265865/mickaella-cardia/230009,23,9,2023-01-13,M. Cardia,Mickaëlla Cardia,"RM, ST",75,82,11500000,700,22,2000-03-16,160,55,2218,Feminine Division 1,1,116038,Bordeaux W,RM,12,,2020-06-16,2023,18,France,,,,Left,3,4,1,High/Medium,Normal (170-),No,27600000,#Acrobat,"Outside Foot Shot, Technical Dribbler (AI)",77,69,71,82,42,61,68,68,53,75,62,82,88,59,66,80,74,79,92,72,84,73,51,64,63,72,53,41,72,69,62,73,42,40,35,6,7,11,11,5,,71+2,71+2,71+2,75,74,74,74,75,75+2,75+2,75+2,74+2,69+2,69+2,69+2,74+2,60+2,58+2,58+2,58+2,60+2,57+2,50+2,50+2,50+2,57+2,15+2,https://cdn.sofifa.net/players/265/865/23_120.png
265877,/player/265877/jenna-dear/230009,23,9,2023-01-13,J. Dear,Jenna Dear,"CAM, ST",75,78,7500000,850,26,1996-05-29,170,65,2218,Feminine Division 1,1,116039,Dijon W,CAM,14,,2021-07-01,2027,14,England,,,,Right,3,3,1,Medium/Medium,Lean (170-),Yes,17100000,,Injury Prone,62,68,73,79,45,68,61,70,54,78,63,80,64,63,76,77,55,67,83,72,73,63,56,76,74,66,45,38,76,78,68,78,45,49,38,13,6,5,9,12,,70+2,70+2,70+2,73,73,73,73,73,75+2,75+2,75+2,73+2,73+2,73+2,73+2,73+2,60+2,61+2,61+2,61+2,60+2,57+2,53+2,53+2,53+2,57+2,17+2,https://cdn.sofifa.net/players/265/877/23_120.png
265905,/player/265905/vicki-becho/230009,23,9,2023-01-13,V. Becho,Vicki Becho,"ST, LW",75,86,12000000,500,18,2003-10-03,168,62,2218,Feminine Division 1,1,116033,Lyon W,SUB,27,,2020-07-01,2023,18,France,,,,Right,3,3,1,High/Low,Normal (170-),No,27000000,,,80,74,68,78,42,64,70,76,71,76,70,79,65,63,59,82,78,82,72,70,69,73,71,63,69,73,52,36,76,63,68,67,40,42,35,6,5,11,7,12,,75+2,75+2,75+2,76,76,76,76,76,74+2,74+2,74+2,74+2,68+2,68+2,68+2,74+2,60+2,57+2,57+2,57+2,60+2,58+2,53+2,53+2,53+2,58+2,15+2,https://cdn.sofifa.net/players/265/905/23_120.png
265931,/player/265931/emmy-jezequel/230009,23,9,2023-01-13,E. Jézéquel,Emmy Jézéquel,"CB, LB",75,82,10500000,550,21,2001-02-21,162,58,2218,Feminine Division 1,1,116042,Guingamp W,LCB,19,,2018-07-01,2027,18,France,,,,Left,3,2,1,High/Medium,Normal (170-),Yes,25200000,,,70,44,60,66,76,75,52,42,71,78,38,64,61,39,62,71,62,76,53,72,69,56,78,76,74,41,74,73,36,41,40,63,76,79,75,6,13,6,6,6,,58+2,58+2,58+2,59,58,58,58,59,59+2,59+2,59+2,62+2,64+2,64+2,64+2,62+2,71+2,72+2,72+2,72+2,71+2,72+2,75+2,75+2,75+2,72+2,15+2,https://cdn.sofifa.net/players/265/931/23_120.png
265948,/player/265948/celya-barclais/230009,23,9,2023-01-13,C. Barclais,Célya Barclais,"RB, LB",75,81,8500000,550,21,2001-04-17,162,60,2218,Feminine Division 1,1,116040,Stade de Reims W,LB,3,,2022-07-25,2023,18,France,,,,Right,3,2,1,High/Medium,Normal (170-),Yes,19600000,,,73,44,66,65,73,64,76,46,66,77,43,59,58,35,58,72,70,75,71,69,75,44,57,73,62,41,60,73,45,53,40,59,71,76,72,11,10,11,5,7,,58+2,58+2,58+2,63,60,60,60,63,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,73+2,70+2,70+2,70+2,73+2,73+2,70+2,70+2,70+2,73+2,15+2,https://cdn.sofifa.net/players/265/948/23_120.png
265961,/player/265961/roselord-borgella/230009,23,9,2023-01-13,R. Borgella,Roselord Borgella,"ST, LM",75,75,5500000,950,29,1993-04-01,172,58,2218,Feminine Division 1,1,116039,Dijon W,SUB,9,,2022-07-01,2024,80,Haiti,,,,Right,3,2,1,High/Medium,Lean (170-185),No,12100000,,,81,75,62,70,36,63,51,77,74,72,72,68,61,58,54,72,78,84,68,75,65,72,73,73,68,74,35,27,80,63,73,70,34,34,31,14,8,6,8,7,,75,75,75,71,74,74,74,71,71+2,71+2,71+2,70+2,65+2,65+2,65+2,70+2,55+2,52+2,52+2,52+2,55+2,53+2,48+2,48+2,48+2,53+2,16+2,https://cdn.sofifa.net/players/265/961/23_120.png
267302,/player/267302/gunnhildur-jonsdottir/230009,23,9,2023-01-13,G. Jónsdóttir,Gunnhildur Jónsdóttir,"CDM, RB",75,75,,,33,1988-09-28,163,57,,,,,,,,,,,24,Iceland,116428,RDM,5,Right,3,3,1,Medium/Medium,Normal (170-),No,,,Leadership,65,55,69,62,75,76,53,52,64,79,49,58,48,52,76,61,63,67,60,68,80,66,58,77,81,54,68,76,53,72,56,75,82,73,69,12,11,9,7,8,,61+2,61+2,61+2,61,62,62,62,61,65+2,65+2,65+2,64+2,69+2,69+2,69+2,64+2,69+2,74+1,74+1,74+1,69+2,70+2,73+2,73+2,73+2,70+2,16+2,https://cdn.sofifa.net/players/267/302/23_120.png
267652,/player/267652/heloise-mansuy/230009,23,9,2023-01-13,H. Mansuy,Héloïse Mansuy,"CB, RB",75,80,7500000,700,25,1997-02-13,168,54,2218,Feminine Division 1,1,116042,Guingamp W,RCB,8,,2019-07-01,2023,18,France,,,,Right,3,2,1,High/Medium,Normal (170-),Yes,17100000,,,68,36,61,64,76,74,50,32,72,77,33,61,41,53,67,70,67,68,58,73,62,47,76,76,74,30,72,74,43,47,41,68,77,79,75,11,9,9,12,8,,56+2,56+2,56+2,58,57,57,57,58,59+2,59+2,59+2,61+2,64+2,64+2,64+2,61+2,71+2,73+2,73+2,73+2,71+2,72+2,75+2,75+2,75+2,72+2,17+2,https://cdn.sofifa.net/players/267/652/23_120.png
267653,/player/267653/margaux-le-mouel/230009,23,9,2023-01-13,M. Le Mouël,Margaux Le Mouël,"CM, CAM",75,83,12500000,600,20,2001-08-08,169,56,2218,Feminine Division 1,1,116035,Paris W,SUB,15,,2022-07-01,2025,18,France,,,,Right,3,3,1,Medium/Medium,Lean (170-),Yes,28800000,,,67,68,69,75,61,60,51,72,47,78,52,78,60,51,73,80,70,65,61,72,57,61,65,84,54,70,44,66,73,76,60,65,57,68,54,7,13,15,12,6,,68+2,68+2,68+2,72,73,73,73,72,75+2,75+2,75+2,73+2,75+2,75+2,75+2,73+2,68+2,69+2,69+2,69+2,68+2,66+2,61+2,61+2,61+2,66+2,17+2,https://cdn.sofifa.net/players/267/653/23_120.png
267673,/player/267673/melissa-ferreira-gomes/230009,23,9,2023-01-13,Mélissa Gomes,Mélissa Ferreira Gomes,ST,75,75,6000000,950,28,1994-04-27,167,60,2218,Feminine Division 1,1,116038,Bordeaux W,ST,9,,2021-07-02,2023,38,Portugal,,,,Right,4,3,1,Medium/Medium,Normal (170-),Yes,13200000,,,79,76,70,80,38,59,65,75,72,76,72,80,72,66,64,79,84,75,85,75,76,77,55,70,50,78,67,29,80,70,72,80,35,38,34,12,14,14,11,11,,75,75,75,77-2,77-2,77-2,77-2,77-2,77-2,77-2,77-2,75,70+2,70+2,70+2,75,58+2,56+2,56+2,56+2,58+2,56+2,49+2,49+2,49+2,56+2,19+2,https://cdn.sofifa.net/players/267/673/23_120.png
269218,/player/269218/nadjma-ali-nadjim/230009,23,9,2023-01-13,N. Ali Nadjim,Nadjma Ali Nadjim,ST,75,75,6000000,900,27,1994-09-19,161,57,2218,Feminine Division 1,1,116416,Le Havre W,ST,19,,2021-07-01,2023,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,13200000,,Speed Dribbler (AI),87,76,56,73,35,66,38,78,70,65,71,71,59,61,50,77,84,90,73,73,64,73,78,69,73,76,44,27,77,60,68,71,34,32,30,11,8,6,14,12,,75,75,75,71,74,74,74,71,71+2,71+2,71+2,69+2,63+2,63+2,63+2,69+2,53+2,51+2,51+2,51+2,53+2,52+2,48+2,48+2,48+2,52+2,18+2,https://cdn.sofifa.net/players/269/218/23_120.png
271564,/player/271564/luna-norgaard-gevitz/230009,23,9,2023-01-13,L. Gevitz,Luna Nørgaard Gevitz,CB,75,77,5500000,800,28,1994-03-03,174,65,2218,Feminine Division 1,1,116037,Montpellier W,CB,2,,2022-08-25,2027,13,Denmark,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,12000000,,,64,36,52,54,78,69,39,32,79,74,33,47,34,30,53,59,59,68,53,72,67,49,78,65,69,31,70,75,41,35,37,61,78,79,75,9,10,10,5,8,,53+2,53+2,53+2,51,52,52,52,51,52+2,52+2,52+2,54+2,57+2,57+2,57+2,54+2,66+2,69+2,69+2,69+2,66+2,69+2,75+2,75+2,75+2,69+2,15+2,https://cdn.sofifa.net/players/271/564/23_120.png
271944,/player/271944/maria-mendez-fernandez/230009,23,9,2023-01-13,Maria Méndez,Maria Méndez Fernández,CB,75,83,,,21,2001-04-10,170,60,,,,,,,,,,,45,Spain,113012,SUB,14,Right,2,2,1,Medium/Medium,Normal (170-),No,,,,71,55,67,63,76,70,60,57,70,82,43,55,45,45,65,72,68,74,66,69,65,52,75,68,72,53,68,75,55,59,62,65,74,82,76,10,9,13,7,12,,63+2,63+2,63+2,64,63,63,63,64,65+2,65+2,65+2,65+2,68+2,68+2,68+2,65+2,72+2,74+2,74+2,74+2,72+2,73+2,75+2,75+2,75+2,73+2,16+2,https://cdn.sofifa.net/players/271/944/23_120.png
272056,/player/272056/maria-inma-gabarro/230009,23,9,2023-01-13,Inma Gabarro,María Inma Gabarro,"CAM, CM, CF",75,86,,,19,2002-11-05,166,57,,,,,,,,,,,45,Spain,113012,SUB,8,Right,3,4,1,High/Medium,Normal (170-),No,,,,80,75,71,75,50,70,68,82,75,75,75,77,66,60,66,77,80,80,75,65,70,67,69,65,75,70,62,50,75,73,68,66,43,50,45,11,11,13,11,7,,75+2,75+2,75+2,75,75,75,75,75,75+2,75+2,75+2,74+2,70+2,70+2,70+2,74+2,63+2,61+2,61+2,61+2,63+2,61+2,59+2,59+2,59+2,61+2,16+2,https://cdn.sofifa.net/players/272/056/23_120.png
272206,/player/272206/ana-tejada-jimenez/230009,23,9,2023-01-13,Ana Tejada,Ana Tejada Jiménez,CB,75,85,,,20,2002-06-02,173,69,,,,,,,,,,,45,Spain,113012,SUB,20,Right,2,2,1,Medium/Medium,Normal (170-185),No,,,Dives Into Tackles (AI),75,57,70,67,76,70,63,58,77,85,43,66,56,41,70,68,74,76,68,69,68,60,75,66,72,55,70,73,66,60,48,70,75,80,75,7,7,11,13,13,,67+2,67+2,67+2,68,67,67,67,68,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,72+2,74+2,74+2,74+2,72+2,73+2,75+2,75+2,75+2,73+2,17+2,https://cdn.sofifa.net/players/272/206/23_120.png
272207,/player/272207/alejandra-bernabe-de-santiago/230009,23,9,2023-01-13,Alejandra Bernabé,Alejandra Bernabé de Santiago,LB,75,88,,,20,2001-11-12,161,59,,,,,,,,,,,45,Spain,113012,SUB,16,Left,3,3,1,High/Medium,Normal (170-),No,,,,75,49,69,72,72,70,69,55,65,78,40,70,53,40,66,77,78,73,72,69,69,42,59,75,70,40,65,72,69,65,50,65,71,77,70,11,11,12,14,12,,64+2,64+2,64+2,69,67,67,67,69,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,73+2,72+2,72+2,72+2,73+2,73+2,71+2,71+2,71+2,73+2,18+2,https://cdn.sofifa.net/players/272/207/23_120.png
226913,/player/226913/rui-zhang/230009,23,9,2023-01-13,Zhang Rui,张睿,"CM, CAM, CDM",74,74,,,33,1989-01-17,172,62,,,,,,,,,,,155,China PR,113001,RCM,10,Right,5,3,2,Medium/Medium,Lean (170-185),Yes,,,,81,74,76,72,68,77,76,69,52,75,69,70,76,78,73,73,83,80,75,75,72,84,47,77,79,73,81,72,80,77,73,79,68,75,55,12,8,9,14,9,,73+1,73+1,73+1,75-1,75-1,75-1,75-1,75-1,75-1,75-1,75-1,75-1,74,74,74,75-1,73+1,73+1,73+1,73+1,73+1,71+2,69+2,69+2,69+2,71+2,18+2,https://cdn.sofifa.net/players/226/913/23_120.png
226930,/player/226930/jiahui-lou/230009,23,9,2023-01-13,Lou Jiahui,娄佳惠,"RB, RM",74,74,,,31,1991-05-26,164,55,,,,,,,,,,,155,China PR,113001,SUB,14,Right,2,3,1,High/Medium,Lean (170-),No,,,,72,66,70,72,69,70,68,69,70,74,36,73,45,46,72,71,72,72,72,76,76,70,71,78,67,62,65,74,75,75,50,70,62,71,72,12,7,7,13,13,,71+2,71+2,71+2,72,72,72,72,72,73+1,73+1,73+1,73+1,73+1,73+1,73+1,73+1,72+2,72+2,72+2,72+2,72+2,72+2,70+2,70+2,70+2,72+2,18+2,https://cdn.sofifa.net/players/226/930/23_120.png
231349,/player/231349/marie-charlotte-leger/230009,23,9,2023-01-13,M. Léger,Marie-Charlotte Léger,"LM, ST",74,75,5000000,750,26,1996-03-13,166,67,2218,Feminine Division 1,1,116042,Guingamp W,LM,25,,2022-07-26,2024,18,France,,,,Right,3,3,1,High/Medium,Stocky (170-),Yes,11400000,,Solid Player,71,73,70,75,45,74,69,73,71,75,71,74,68,61,69,77,75,68,70,77,79,75,77,68,82,70,59,35,76,65,75,71,44,45,38,8,16,12,9,11,,74+1,74+1,74+1,73,74,74,74,73,73+2,73+2,73+2,73+2,69+2,69+2,69+2,73+2,60+2,60+2,60+2,60+2,60+2,58+2,56+2,56+2,56+2,58+2,18+2,https://cdn.sofifa.net/players/231/349/23_120.png
240718,/player/240718/sisca-folkertsma/230009,23,9,2023-01-13,S. Folkertsma,Sisca Catharine Folkertsma,"CAM, CM",74,78,6000000,750,25,1997-05-21,171,62,2218,Feminine Division 1,1,116038,Bordeaux W,RCM,8,,2021-07-01,2023,34,Netherlands,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,13700000,,"Injury Prone, Long Shot Taker (AI)",60,71,76,73,52,64,68,68,59,80,69,73,74,68,81,77,66,55,68,67,67,74,73,43,76,77,59,53,69,77,73,75,50,51,51,7,14,10,6,6,,70+2,70+2,70+2,71,72,72,72,71,74+2,74+2,74+2,70+2,72+2,72+2,72+2,70+2,60+2,64+2,64+2,64+2,60+2,59+2,59+2,59+2,59+2,59+2,15+2,https://cdn.sofifa.net/players/240/718/23_120.png
242784,/player/242784/melissa-lawley/230009,23,9,2023-01-13,M. Lawley,Melissa Elizabeth Lawley,RM,74,74,4200000,800,28,1994-04-28,165,61,2216,Women's Super League,1,116343,Liverpool W,LW,11,,2022-05-19,2023,14,England,,,,Right,5,3,1,Medium/Medium,Normal (170-),Yes,9200000,,Speed Dribbler (AI),77,62,73,74,40,66,74,60,43,78,63,75,68,65,64,71,78,76,75,74,85,68,59,72,66,62,58,35,69,71,50,63,45,40,31,14,16,11,9,13,,66+2,66+2,66+2,72,71,71,71,72,72+2,72+2,72+2,73+1,68+2,68+2,68+2,73+1,60+2,58+2,58+2,58+2,60+2,56+2,49+2,49+2,49+2,56+2,20+2,https://cdn.sofifa.net/players/242/784/23_120.png
245183,/player/245183/clara-elisa-leal-porfirio/230009,23,9,2023-01-13,Kla Elisinha,Clara Elisa Leal Porfírio,"CDM, CM",74,74,,,30,1992-02-29,166,63,,,,,,,,,,,54,Brazil,112999,SUB,17,Left,3,2,1,Medium/Medium,Normal (170-),No,,,"Dives Into Tackles (AI), Team Player",59,37,58,53,74,73,42,34,45,77,18,38,25,48,73,66,58,59,60,73,78,45,65,69,75,41,77,75,28,42,50,41,76,78,80,13,11,6,10,10,,48+2,48+2,48+2,51,50,50,50,51,54+2,54+2,54+2,54+2,62+2,62+2,62+2,54+2,68+2,73+1,73+1,73+1,68+2,69+2,72+2,72+2,72+2,69+2,18+2,https://cdn.sofifa.net/players/245/183/23_120.png
245191,/player/245191/giovana-beatriz-inacio-maia/230009,23,9,2023-01-13,Giovanny Bia,Giovana Beatriz Inácio Maia,"CDM, CM",74,74,,,34,1988-02-29,159,58,,,,,,,,,,,54,Brazil,112999,SUB,20,Right,3,2,1,Medium/Medium,Stocky (170-),No,,,,61,31,65,48,72,75,50,21,65,76,21,28,23,43,72,67,60,62,52,77,78,50,65,75,78,28,72,69,46,70,48,42,65,79,80,10,11,5,11,8,,51+2,51+2,51+2,52,53,53,53,52,57+2,57+2,57+2,57+2,65+2,65+2,65+2,57+2,68+2,73+1,73+1,73+1,68+2,70+2,72+2,72+2,72+2,70+2,17+2,https://cdn.sofifa.net/players/245/191/23_120.png
245201,/player/245201/olivia-jade-magela-bardini/230009,23,9,2023-01-13,Magi Bardini,Olívia Jade Magela Bardini,"CAM, CM",74,74,,,26,1996-02-29,158,51,,,,,,,,,,,54,Brazil,112999,SUB,21,Left,3,4,1,High/Medium,Lean (170-),No,,,"Flair, Playmaker (AI)",66,71,76,77,52,58,80,68,38,76,67,81,83,73,67,76,68,65,59,80,84,75,54,64,52,73,67,75,73,76,76,81,73,27,36,5,11,13,6,14,,69+2,69+2,69+2,75-1,74,74,74,75-1,74,74,74,74,72+2,72+2,72+2,74,66+2,65+2,65+2,65+2,66+2,62+2,56+2,56+2,56+2,62+2,17+2,https://cdn.sofifa.net/players/245/201/23_120.png
245876,/player/245876/emma-mukandi/230009,23,9,2023-01-13,E. Mukandi,Emma Mitchell,"CB, LB",74,74,3500000,750,29,1992-09-19,160,57,2216,Women's Super League,1,116018,Reading W,SUB,3,,2020-07-16,2023,42,Scotland,,,,Left,3,3,1,Medium/Medium,Normal (170-),No,7400000,,,75,38,61,63,77,60,64,38,66,73,20,53,53,47,50,69,67,81,72,69,86,46,65,33,70,29,66,78,45,50,49,61,79,76,78,11,11,7,14,14,,55+2,55+2,55+2,59,57,57,57,59,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,69+2,68+2,68+2,68+2,69+2,70+2,74,74,74,70+2,18+2,https://cdn.sofifa.net/players/245/876/23_120.png
245885,/player/245885/lana-clelland/230009,23,9,2023-01-13,L. Clelland,Lana Clelland,"ST, RM",74,74,,,29,1993-01-26,173,65,,,,,,,,,,,42,Scotland,113984,ST,19,Right,3,3,1,Medium/Medium,Lean (170-185),No,,,,82,73,60,72,32,65,72,76,72,65,68,72,69,68,51,76,80,83,61,73,70,71,78,75,75,69,25,25,78,44,76,69,27,31,20,8,11,10,13,8,,74,74,74,72,72,72,72,72,68+2,68+2,68+2,71+2,61+2,61+2,61+2,71+2,55+2,48+2,48+2,48+2,55+2,52+2,45+2,45+2,45+2,52+2,17+2,https://cdn.sofifa.net/players/245/885/23_120.png
258680,/player/258680/daphne-van-domselaar/230009,23,9,2023-01-13,D. van Domselaar,Daphne van Domselaar,GK,74,84,,,22,2000-03-06,170,60,,,,,,,,,,,34,Netherlands,113011,GK,1,Right,2,1,1,Medium/Medium,Lean (170-),No,,,,,,,,,,12,6,10,31,7,9,10,14,16,18,33,42,37,74,46,50,64,16,32,8,18,8,5,35,19,25,6,14,13,73,69,66,75,74,37,23+2,23+2,23+2,22,24,24,24,22,25+2,25+2,25+2,23+2,24+2,24+2,24+2,23+2,22+2,21+2,21+2,21+2,22+2,22+2,20+2,20+2,20+2,22+2,73+2,https://cdn.sofifa.net/players/258/680/23_120.png
258979,/player/258979/sandy-maciver/230009,23,9,2023-01-13,S. MacIver,Sandy MacIver,GK,74,82,8000000,500,24,1998-06-18,175,65,2216,Women's Super League,1,116017,Manchester City W,SUB,22,,2022-07-02,2025,14,England,113002,SUB,13,Right,3,1,1,Medium/Medium,Lean (170-185),Yes,18400000,,,,,,,,,18,11,15,33,9,19,25,17,35,20,31,34,32,64,40,57,47,25,55,13,23,12,7,35,21,39,15,17,15,71,75,76,77,73,32,26+2,26+2,26+2,24,26,26,26,24,27+2,27+2,27+2,26+2,28+2,28+2,28+2,26+2,24+2,27+2,27+2,27+2,24+2,24+2,24+2,24+2,24+2,24+2,73+2,https://cdn.sofifa.net/players/258/979/23_120.png
261093,/player/261093/alicia-cervantes/230009,23,9,2023-01-13,A. Cervantes,Alicia Cervantes Herrera,ST,74,74,,,28,1994-01-24,167,59,,,,,,,,,,,83,Mexico,113010,ST,17,Left,2,3,1,Medium/Medium,Normal (170-),No,,,Leadership,65,79,55,69,32,65,40,85,71,65,75,70,64,46,60,71,66,65,58,65,74,80,76,72,63,70,59,27,80,47,67,65,26,29,28,11,14,14,7,7,,74,74,74,67,70,70,70,67,67+2,67+2,67+2,65+2,61+2,61+2,61+2,65+2,49+2,49+2,49+2,49+2,49+2,47+2,45+2,45+2,45+2,47+2,16+2,https://cdn.sofifa.net/players/261/093/23_120.png
261514,/player/261514/evelyne-viens/230009,23,9,2023-01-13,É. Viens,Évelyne Viens,ST,74,78,,,25,1997-02-06,173,64,,,,,,,,,,,70,Canada,113000,SUB,24,Right,5,3,1,High/Low,Normal (170-185),No,,,"Finesse Shot, Outside Foot Shot",81,78,60,73,22,60,44,80,49,76,72,73,50,51,51,73,83,79,76,74,78,78,68,50,75,75,32,18,81,58,72,64,19,21,15,6,9,13,11,10,,74+2,74+2,74+2,72,75,75,75,72,73+2,73+2,73+2,69+2,63+2,63+2,63+2,69+2,47+2,46+2,46+2,46+2,47+2,44+2,39+2,39+2,39+2,44+2,16+2,https://cdn.sofifa.net/players/261/514/23_120.png
261788,/player/261788/laura-de-neve/230009,23,9,2023-01-13,L. De Neve,Laura De Neve,CB,74,76,,,27,1994-10-09,174,60,,,,,,,,,,,7,Belgium,113394,LCB,18,Left,3,2,1,Medium/Medium,Normal (170-185),No,,,"Leadership, Team Player",71,45,66,60,75,71,68,33,74,72,33,53,65,73,73,63,68,73,71,69,72,68,71,68,70,58,75,72,34,47,36,69,73,79,77,13,10,9,10,10,,56+2,56+2,56+2,58,56,56,56,58,58+2,58+2,58+2,60+2,63+2,63+2,63+2,60+2,70+2,71+2,71+2,71+2,70+2,72+2,74+2,74+2,74+2,72+2,17+2,https://cdn.sofifa.net/players/261/788/23_120.png
261805,/player/261805/elena-dhont/230009,23,9,2023-01-13,E. Dhont,Elena Dhont,"RW, RM, CAM",74,79,,,24,1998-03-27,166,60,,,,,,,,,,,7,Belgium,113394,RM,13,Right,3,4,1,Medium/Medium,Normal (170-),No,,,,79,71,70,74,22,48,71,73,51,74,68,75,68,63,66,73,82,77,78,67,75,69,71,66,41,70,37,18,74,68,67,70,22,17,18,8,7,5,7,7,,69+2,69+2,69+2,74,72,72,72,74,73+2,73+2,73+2,73+2,65+2,65+2,65+2,73+2,52+2,47+2,47+2,47+2,52+2,47+2,36+2,36+2,36+2,47+2,14+2,https://cdn.sofifa.net/players/261/805/23_120.png
264958,/player/264958/camille-pecharman/230009,23,9,2023-01-13,C. Pecharman,Camille Pecharman,GK,74,80,5500000,500,23,1998-10-07,173,73,2218,Feminine Division 1,1,116035,Paris W,SUB,1,,2018-01-01,2023,18,France,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,12700000,,,,,,,,,15,11,9,26,10,13,18,13,22,17,41,45,39,67,49,52,52,31,61,9,25,16,7,33,16,29,17,19,13,74,75,69,73,76,43,26+2,26+2,26+2,24,25,25,25,24,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,25+2,26+2,26+2,26+2,25+2,73+2,https://cdn.sofifa.net/players/264/958/23_120.png
264979,/player/264979/maureen-bigot/230009,23,9,2023-01-13,M. Bigot,Maureen Bigot,"RW, LW",74,75,5000000,850,26,1996-05-03,166,59,2218,Feminine Division 1,1,116036,Fleury 91 W,SUB,11,,2020-07-01,2023,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,10900000,,Long Passer (AI),72,67,72,75,38,48,74,70,53,78,63,75,64,57,64,80,68,75,69,69,78,59,55,34,58,68,40,33,74,70,61,61,37,39,35,7,7,12,8,14,,69+2,69+2,69+2,74,73,73,73,74,73+2,73+2,73+2,72+2,67+2,67+2,67+2,72+2,56+2,54+2,54+2,54+2,56+2,53+2,47+2,47+2,47+2,53+2,16+2,https://cdn.sofifa.net/players/264/979/23_120.png
265219,/player/265219/ashleigh-plumptre/230009,23,9,2023-01-13,A. Plumptre,Ashleigh Plumptre,CB,74,81,8000000,600,24,1998-05-08,180,63,2216,Women's Super League,1,116020,Leicester City W,LCB,22,,2021-07-01,2023,133,Nigeria,,,,Left,3,2,1,Medium/Medium,Lean (170-185),No,19200000,,,57,43,59,62,75,72,43,31,76,72,45,58,44,46,67,72,56,58,52,73,41,64,80,69,72,46,73,75,43,54,52,62,78,72,71,15,11,9,7,11,,57+2,57+2,57+2,56,58,58,58,56,59+2,59+2,59+2,59+2,64+2,64+2,64+2,59+2,67+2,72+2,72+2,72+2,67+2,68+2,74+2,74+2,74+2,68+2,18+2,https://cdn.sofifa.net/players/265/219/23_120.png
265231,/player/265231/natasha-flint/230009,23,9,2023-01-13,N. Flint,Natasha Flint,ST,74,77,5500000,800,25,1996-08-02,174,66,2216,Women's Super League,1,116020,Leicester City W,ST,7,,2020-07-01,2023,14,England,,,,Right,4,3,1,High/Medium,Normal (170-185),Yes,12500000,,,49,75,58,72,39,73,44,75,72,70,74,77,46,60,46,77,42,55,45,70,50,78,40,66,85,73,60,35,81,63,63,76,38,34,30,13,6,13,14,8,,74+2,74+2,74+2,67,72,72,72,67,69+2,69+2,69+2,66+2,65+2,65+2,65+2,66+2,52+2,54+2,54+2,54+2,52+2,49+2,51+2,51+2,51+2,49+2,17+2,https://cdn.sofifa.net/players/265/231/23_120.png
265237,/player/265237/anna-patten/230009,23,9,2023-01-13,A. Patten,Anna Patten,CB,74,84,8500000,600,23,1999-04-20,178,57,2216,Women's Super League,1,116015,Aston Villa W,RCB,15,,2022-01-04,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-185),Yes,19600000,,,65,44,62,63,76,70,54,34,70,69,40,56,51,51,67,69,67,63,71,71,52,63,64,63,72,44,73,70,49,57,56,75,79,79,77,13,6,5,5,7,,57+2,57+2,57+2,58,58,58,58,58,60+2,60+2,60+2,60+2,64+2,64+2,64+2,60+2,68+2,71+2,71+2,71+2,68+2,70+2,74+2,74+2,74+2,70+2,15+2,https://cdn.sofifa.net/players/265/237/23_120.png
